weekday,month,date,year,text,handle,comment_unclean,service_person,comment
Fri,Oct,2,2015,@quidaguis With the new Skymiles program you now earn miles based on the fare instead of the distance traveled. Pls see link for... ,@quidaguis  ,With the new Skymiles program you now earn miles based on the fare instead of the distance traveled. Pls see link for... ,,With the new Skymiles program you now earn miles based on the fare instead of the distance traveled. Pls see link for... 
Fri,Oct,2,2015,@jdtagaro You're allowed 1 carry on and 1 personal item free of charge. The first bag that you check is $25 as long as it's under 50lbs. *NG,@jdtagaro  ,You're allowed 1 carry on and 1 personal item free of charge. The first bag that you check is $25 as long as it's under 50lbs. *NG,NG,You're allowed 1 carry on and 1 personal item free of charge. The first bag that you check is $25 as long as it's under 50lbs. 
Fri,Oct,2,2015,"@bitchwhocodes Yes, I can do the 20OCT non-stop at 5:45p (NRT-JFK). Would you like to confirm that one? *AA",@bitchwhocodes  ,"Yes, I can do the 20OCT non-stop at 5:45p (NRT-JFK). Would you like to confirm that one? *AA",AA,"Yes, I can do the 20OCT non-stop at 5:45p (NRT-JFK). Would you like to confirm that one? "
Fri,Oct,2,2015,"@bitchwhocodes Hi. The non-stop flight is not operating on 21OCT, I only have connecting service during that day.  *AA",@bitchwhocodes  ,"Hi. The non-stop flight is not operating on 21OCT, I only have connecting service during that day.  *AA",AA,"Hi. The non-stop flight is not operating on 21OCT, I only have connecting service during that day.  "
Fri,Oct,2,2015,@JenniferLeigh21 Wonderful to hear Jenn! Thanks for letting us be your ride! :-) *NG,@JenniferLeigh21  ,Wonderful to hear Jenn! Thanks for letting us be your ride! :-) *NG,NG,Wonderful to hear Jenn! Thanks for letting us be your ride! :-) 
Fri,Oct,2,2015,"@lizgiel Otherwise, our Lost and Found team will reach out to you.  *MR",@lizgiel  ,"Otherwise, our Lost and Found team will reach out to you.  *MR",MR,"Otherwise, our Lost and Found team will reach out to you.  "
Fri,Oct,2,2015,"@lizgiel If you are in PHL airport, please speak to Baggage office. They may be able see if the book was return to them.  *MR",@lizgiel  ,"If you are in PHL airport, please speak to Baggage office. They may be able see if the book was return to them.  *MR",MR,"If you are in PHL airport, please speak to Baggage office. They may be able see if the book was return to them.  "
Fri,Oct,2,2015,@KalyanNilesh Hi! I'm sorry for the difficulties. I'm glad you called Customer Care and they were able to assist.  *MR,@KalyanNilesh  ,Hi! I'm sorry for the difficulties. I'm glad you called Customer Care and they were able to assist.  *MR,MR,Hi! I'm sorry for the difficulties. I'm glad you called Customer Care and they were able to assist.  
Fri,Oct,2,2015,@SophieSoph24 That's not good to hear. Please follow/DM your case #. I'll be happy to check on it's status. *AB,@SophieSoph24  ,That's not good to hear. Please follow/DM your case #. I'll be happy to check on it's status. *AB,AB,That's not good to hear. Please follow/DM your case #. I'll be happy to check on it's status. 
Fri,Oct,2,2015,@JohnOcchinoMD Sorry for the delay. Still waiting for an answer from the baggage team.  *MR,@JohnOcchinoMD  ,Sorry for the delay. Still waiting for an answer from the baggage team.  *MR,MR,Sorry for the delay. Still waiting for an answer from the baggage team.  
Fri,Oct,2,2015,@LifeAsPosh Hi. It depends on the rules of your ticket. Please follow/DM your ticket # and I'll be happy to check on this for you.  *AB,@LifeAsPosh  ,Hi. It depends on the rules of your ticket. Please follow/DM your ticket # and I'll be happy to check on this for you.  *AB,AB,Hi. It depends on the rules of your ticket. Please follow/DM your ticket # and I'll be happy to check on this for you.  
Fri,Oct,2,2015,"@jenniegrl Thanks for the kudos, Jennifer. We're so happy you've chosen to fly with us today! :-) *AB",@jenniegrl  ,"Thanks for the kudos, Jennifer. We're so happy you've chosen to fly with us today! :-) *AB",AB,"Thanks for the kudos, Jennifer. We're so happy you've chosen to fly with us today! :-) "
Fri,Oct,2,2015,@SweetMandisa21 ...http://t.co/rKwjYwO72S *AB ,@SweetMandisa21  ,...http://t.co/rKwjYwO72S *AB ,AB ,...http://t.co/rKwjYwO72S 
Fri,Oct,2,2015,@SweetMandisa21 We do not have personal emails via the twitter channel but you can send in a written complaint here:... ,@SweetMandisa21  ,We do not have personal emails via the twitter channel but you can send in a written complaint here:... ,,We do not have personal emails via the twitter channel but you can send in a written complaint here:... 
Fri,Oct,2,2015,"@EyeoftheGator Hmm, sorry to hear. Thanks for this feedback. I'll be sure to pass this on to our JFK Leadership Team.  *NG",@EyeoftheGator  ,"Hmm, sorry to hear. Thanks for this feedback. I'll be sure to pass this on to our JFK Leadership Team.  *NG",NG,"Hmm, sorry to hear. Thanks for this feedback. I'll be sure to pass this on to our JFK Leadership Team.  "
Fri,Oct,2,2015,@HopKott ...with your frequent flyer#. Not understanding how your flt was missed for this issue. *VM ,@HopKott  ,...with your frequent flyer#. Not understanding how your flt was missed for this issue. *VM ,VM ,...with your frequent flyer#. Not understanding how your flt was missed for this issue. 
Fri,Oct,2,2015,"@HopKott Brent, pls know we can add your KTN Pre-Check# to an existing reservation. However, the psgr must ensure it's associated... ",@HopKott  ,"Brent, pls know we can add your KTN Pre-Check# to an existing reservation. However, the psgr must ensure it's associated... ",,"Brent, pls know we can add your KTN Pre-Check# to an existing reservation. However, the psgr must ensure it's associated... "
Fri,Oct,2,2015,@HopKott ...determined on a flight-by-flight basis. No one is guaranteed selection. *VM ,@HopKott  ,...determined on a flight-by-flight basis. No one is guaranteed selection. *VM ,VM ,...determined on a flight-by-flight basis. No one is guaranteed selection. 
Fri,Oct,2,2015,"@HopKott Because TSA always incorporates random security measures, customer selection for expedited screening through TSA PreCheck is... ",@HopKott  ,"Because TSA always incorporates random security measures, customer selection for expedited screening through TSA PreCheck is... ",,"Because TSA always incorporates random security measures, customer selection for expedited screening through TSA PreCheck is... "
Fri,Oct,2,2015,@JohnOcchinoMD Let me check with the Baggage team to see if they will transfer your luggage to tomorrow or you have to pick them up.  *MR,@JohnOcchinoMD  ,Let me check with the Baggage team to see if they will transfer your luggage to tomorrow or you have to pick them up.  *MR,MR,Let me check with the Baggage team to see if they will transfer your luggage to tomorrow or you have to pick them up.  
Fri,Oct,2,2015,"@JohnOcchinoMD Departure out of HAM is 03 Oct, 620am. Same confirmation number, G6R5AT but the ticket is 0062199462528.  *MR",@JohnOcchinoMD  ,"Departure out of HAM is 03 Oct, 620am. Same confirmation number, G6R5AT but the ticket is 0062199462528.  *MR",MR,"Departure out of HAM is 03 Oct, 620am. Same confirmation number, G6R5AT but the ticket is 0062199462528.  "
Fri,Oct,2,2015,@JohnOcchinoMD The agent has confirmed you on DL 8487 (AF 1611) HAM-CD; connecting to DL 99 CDG-DTW and DL 946 DTW-MSP.  *MR,@JohnOcchinoMD  ,The agent has confirmed you on DL 8487 (AF 1611) HAM-CD; connecting to DL 99 CDG-DTW and DL 946 DTW-MSP.  *MR,MR,The agent has confirmed you on DL 8487 (AF 1611) HAM-CD; connecting to DL 99 CDG-DTW and DL 946 DTW-MSP.  
Fri,Oct,2,2015,@HopKott Hey Brent. TSA Pre-Check is an additional benefit and is not mandatory for any flt.  *VM,@HopKott  ,Hey Brent. TSA Pre-Check is an additional benefit and is not mandatory for any flt.  *VM,VM,Hey Brent. TSA Pre-Check is an additional benefit and is not mandatory for any flt.  
Fri,Oct,2,2015,@PasalJason Hi Jason. Sorry to hear. Pls DM your confirmation # and I'll be happy to take a look for you.  *NG,@PasalJason  ,Hi Jason. Sorry to hear. Pls DM your confirmation # and I'll be happy to take a look for you.  *NG,NG,Hi Jason. Sorry to hear. Pls DM your confirmation # and I'll be happy to take a look for you.  
Fri,Oct,2,2015,@akscull Well that's good to know! *VM,@akscull  ,Well that's good to know! *VM,VM,Well that's good to know! 
Fri,Oct,2,2015,@ThomasSickler Hi! I'm sorry for the inconveniences.  *MR,@ThomasSickler  ,Hi! I'm sorry for the inconveniences.  *MR,MR,Hi! I'm sorry for the inconveniences.  
Fri,Oct,2,2015,@n_morreale So cute!!! Pls follow and DM your information and I'll be glad to check. :) *QB,@n_morreale  ,So cute!!! Pls follow and DM your information and I'll be glad to check. :) *QB,QB,So cute!!! Pls follow and DM your information and I'll be glad to check. :) 
Fri,Oct,2,2015,@SigneAnderson You're welcome! Keeping fingers crossed you get it back:-) *PL,@SigneAnderson  ,You're welcome! Keeping fingers crossed you get it back:-) *PL,PL,You're welcome! Keeping fingers crossed you get it back:-) 
Fri,Oct,2,2015,@BobsBoxes You're welcome! See you soon.  *PL,@BobsBoxes  ,You're welcome! See you soon.  *PL,PL,You're welcome! See you soon.  
Fri,Oct,2,2015,@_jerk_sauce I am unable to see your email. Please follow/DM your details. *PL,@_jerk_sauce  ,I am unable to see your email. Please follow/DM your details. *PL,PL,I am unable to see your email. Please follow/DM your details. 
Fri,Oct,2,2015,"@socialemma Sorry to hear this, Emma. Please follow and DM your return request and I will see if I can help.  *RB",@socialemma  ,"Sorry to hear this, Emma. Please follow and DM your return request and I will see if I can help.  *RB",RB,"Sorry to hear this, Emma. Please follow and DM your return request and I will see if I can help.  "
Fri,Oct,2,2015,@RadioPet Hi Tony. That's not good to hear. Is the entire flight affected I will need to advise our Maintenance team. *KC,@RadioPet  ,Hi Tony. That's not good to hear. Is the entire flight affected I will need to advise our Maintenance team. *KC,KC,Hi Tony. That's not good to hear. Is the entire flight affected I will need to advise our Maintenance team. 
Fri,Oct,2,2015,@MrCPQ Thanks for taking the time to share this compliment. We'll be sure to send B Smith some kudos on your behalf. :) *PL,@MrCPQ  ,Thanks for taking the time to share this compliment. We'll be sure to send B Smith some kudos on your behalf. :) *PL,PL,Thanks for taking the time to share this compliment. We'll be sure to send B Smith some kudos on your behalf. :) 
Fri,Oct,2,2015,@4EverKidrauhl I'm not sure I understand your request of a passage. Can you pls clarify? *KM,@4EverKidrauhl  ,I'm not sure I understand your request of a passage. Can you pls clarify? *KM,KM,I'm not sure I understand your request of a passage. Can you pls clarify? 
Fri,Oct,2,2015,"@Chuy2256 We think you are cool too, Dr. Chuy! #KeepClimbing!:) *RB",@Chuy2256  ,"We think you are cool too, Dr. Chuy! #KeepClimbing!:) *RB",RB,"We think you are cool too, Dr. Chuy! #KeepClimbing!:) "
Fri,Oct,2,2015,@ashleymgrant I do apologize. Please let us know if there is any way we could assist. *KC,@ashleymgrant  ,I do apologize. Please let us know if there is any way we could assist. *KC,KC,I do apologize. Please let us know if there is any way we could assist. 
Fri,Oct,2,2015,@tompettynation MQM's are  earned toward elite qualification status each calendar year (January 1 - December 31).   *KC,@tompettynation  ,MQM's are  earned toward elite qualification status each calendar year (January 1 - December 31).   *KC,KC,MQM's are  earned toward elite qualification status each calendar year (January 1 - December 31).   
Fri,Oct,2,2015,@tompettynation You would need at least 25k miles for Silver medallion for the following year.  *KC,@tompettynation  ,You would need at least 25k miles for Silver medallion for the following year.  *KC,KC,You would need at least 25k miles for Silver medallion for the following year.  
Fri,Oct,2,2015,@Ch4nt0 ...have you on board. *PL ,@Ch4nt0  ,...have you on board. *PL ,PL ,...have you on board. 
Fri,Oct,2,2015,@Ch4nt0 Happy birthday to you. Happy birthday to you. Happy birth....day there Chanto happy birthday to you. We're are excited to... ,@Ch4nt0  ,Happy birthday to you. Happy birthday to you. Happy birth....day there Chanto happy birthday to you. We're are excited to... ,,Happy birthday to you. Happy birthday to you. Happy birth....day there Chanto happy birthday to you. We're are excited to... 
Fri,Oct,2,2015,@MetroNorth_hell Sorry about the frustration today! Pls follow/DM your confirm #. I'd like to take a look at your flt. *KM,@MetroNorth_hell  ,Sorry about the frustration today! Pls follow/DM your confirm #. I'd like to take a look at your flt. *KM,KM,Sorry about the frustration today! Pls follow/DM your confirm #. I'd like to take a look at your flt. 
